paste_count,tab_hidden_count,idle_spike_count,time_per_question,questions_seen,attempt_duration,paste_per_question,tab_per_question,speed,tab_density,paste_density,idle_ratio,suspicious_combo,fast_paste,fast_tab,risk
0,0,0,61.333333333333336,6,368.0,0.0,0.0,0.01630434516776981,0.0,0.0,0.0,0.0,0.0,0.0,0
3,6,0,21.857142857142858,7,153.0,0.42857142857142855,0.8571428571428571,0.04575161305481756,0.03921568371139322,0.01960784185569661,0.0,0.36734693877551017,0.01960783416635038,0.03921566833270076,1
1,4,0,25.428571428571427,7,178.0,0.14285714285714285,0.5714285714285714,0.03932582723141626,0.02247190884989276,0.00561797721247319,0.0,0.08163265306122448,0.005617975318773751,0.022471901275095005,1
1,2,0,74.4,5,372.0,0.2,0.4,0.013440858408486772,0.005376343941496131,0.0026881719707480653,0.0,0.08000000000000002,0.0026881716816973544,0.005376343363394709,0
0,2,0,55.857142857142854,7,391.0,0.0,0.2857142857142857,0.01790281009412607,0.005115089383245796,0.0,0.0,0.0,0.0,0.005115088598321734,0
0,1,0,30.4,5,152.0,0.0,0.2,0.032894726021471705,0.006578946935595596,0.0,0.0,0.0,0.0,0.006578945204294341,0
0,1,0,47.0,8,376.0,0.0,0.125,0.021276591217746547,0.002659574397351745,0.0,0.0,0.0,0.0,0.0026595739022183184,0
8,9,0,5.333333333333333,6,32.0,1.3333333333333333,1.5,0.1874996484381592,0.2812499121094024,0.2499999218750244,0.0,2.0,0.24999953125087893,0.28124947265723876,2
1,0,0,47.0,4,188.0,0.25,0.0,0.021276591217746547,0.0,0.005319148653236774,0.0,0.0,0.005319147804436637,0.0,0
2,7,0,27.375,8,219.0,0.25,0.875,0.0365296670211262,0.03196346886011558,0.009132419674318736,0.0,0.21875,0.00913241675528155,0.031963458643485425,1
9,10,0,6.0,6,36.0,1.5,1.6666666666666667,0.16666638888935187,0.27777770061730533,0.24999993055557482,0.0,2.5,0.2499995833340278,0.2777773148155865,2
5,10,0,45.625,8,365.0,0.625,1.25,0.021917803415275963,0.027397259523362756,0.013698629761681378,0.0,0.78125,0.013698627134547477,0.027397254269094954,1
2,3,0,52.4,5,262.0,0.4,0.6,0.019083965823670643,0.011450381242351862,0.007633587494901241,0.0,0.24,0.007633586329468258,0.011450379494202386,1
12,7,0,5.857142857142857,7,41.0,1.7142857142857142,1.0,0.17073141582441204,0.17073166567520348,0.292682855443206,0.0,1.7142857142857142,0.2926824271275635,0.17073141582441204,2
11,11,0,6.25,8,50.0,1.375,1.375,0.15999974400040962,0.2199999560000088,0.2199999560000088,0.0,1.890625,0.2199996480005632,0.2199996480005632,2
0,1,0,48.4,5,242.0,0.0,0.2,0.020661152755960175,0.004132231234205321,0.0,0.0,0.0,0.0,0.004132230551192035,0
8,8,0,4.833333333333333,6,29.0,1.3333333333333333,1.3333333333333333,0.20689612366319246,0.27586197384069866,0.27586197384069866,0.0,1.7777777777777777,0.27586149821758993,0.27586149821758993,2
3,5,0,62.2,5,311.0,0.6,1.0,0.01607716783325276,0.01607716990105563,0.00964630194063338,0.0,0.6,0.009646300699951654,0.01607716783325276,1
0,1,0,10.285714285714286,7,72.0,0.0,0.14285714285714285,0.09722212770070918,0.013888886959876811,0.0,0.0,0.0,0.0,0.013888875385815597,0
4,8,0,27.375,8,219.0,0.5,1.0,0.0365296670211262,0.03652967869727494,0.01826483934863747,0.0,0.5,0.0182648335105631,0.0365296670211262,1
3,6,0,21.8,5,109.0,0.6,1.2,0.04587153859103734,0.05504586650955353,0.027522933254776765,0.0,0.72,0.027522923154622403,0.055045846309244806,1
9,9,0,5.8,5,29.0,1.8,1.8,0.1724134958388003,0.310344720570786,0.310344720570786,0.0,3.24,0.3103442925098406,0.3103442925098406,2
0,0,0,12.25,4,49.0,0.0,0.0,0.08163258642237843,0.0,0.0,0.0,0.0,0.0,0.0,0
2,4,0,20.8,5,104.0,0.4,0.8,0.048076899963028864,0.038461534763313966,0.019230767381656983,0.0,0.32000000000000006,0.019230759985211548,0.038461519970423096,1
5,5,0,41.4,5,207.0,1.0,1.0,0.024154583537540207,0.024154588205092357,0.024154588205092357,0.0,1.0,0.024154583537540207,0.024154583537540207,1
5,0,0,25.25,4,101.0,1.25,0.0,0.03960394471130903,0.0,0.049504945593569744,0.0,0.0,0.04950493088913628,0.0,0
4,6,0,4.5,4,18.0,1.0,1.5,0.22222172839615914,0.33333314814825105,0.2222220987655007,0.0,1.5,0.22222172839615914,0.3333325925942387,2
0,5,0,25.166666666666668,6,151.0,0.0,0.8333333333333334,0.03973508354897342,0.03311258058857082,0.0,0.0,0.0,0.0,0.033112569624144515,0
10,10,0,6.833333333333333,6,41.0,1.6666666666666667,1.6666666666666667,0.1463412492567084,0.24390237953600497,0.24390237953600497,0.0,2.777777777777778,0.24390208209451403,0.24390208209451403,2
3,1,0,68.25,4,273.0,0.75,0.25,0.014652012505199633,0.00366300352882771,0.01098901058648313,0.0,0.1875,0.010989009378899725,0.003663003126299908,1
6,8,0,30.142857142857142,7,211.0,0.8571428571428571,1.1428571428571428,0.03317534444419853,0.037914690146223215,0.02843601760966741,0.0,0.9795918367346937,0.028436009523598735,0.037914679364798316,1
1,4,0,28.0,6,168.0,0.16666666666666666,0.6666666666666666,0.03571427295918823,0.023809522392290332,0.005952380598072583,0.0,0.1111111111111111,0.005952378826531371,0.023809515306125482,1
0,2,0,64.25,4,257.0,0.0,0.5,0.015564199912186783,0.007782100864509695,0.0,0.0,0.0,0.0,0.007782099956093392,0
4,7,0,23.125,8,185.0,0.5,0.875,0.04324322454347047,0.037837835792549415,0.02162162045288538,0.0,0.4375,0.021621612271735233,0.03783782147553666,1
4,3,0,23.8,5,119.0,0.8,0.6,0.04201678906857602,0.025210081915119167,0.033613442553492225,0.0,0.48,0.03361343125486082,0.02521007344114561,1
0,1,0,62.6,5,313.0,0.0,0.2,0.015974438342741478,0.0031948880768406366,0.0,0.0,0.0,0.0,0.0031948876685482957,0
2,4,0,20.4,5,102.0,0.4,0.8,0.049019583813929506,0.03921568242983506,0.01960784121491753,0.0,0.32000000000000006,0.019607833525571803,0.039215667051143606,1
0,0,0,60.0,7,420.0,0.0,0.0,0.01666666388888935,0.0,0.0,0.0,0.0,0.0,0.0,0
8,7,0,4.5,6,27.0,1.3333333333333333,1.1666666666666667,0.22222172839615914,0.25925916323734693,0.29629618655696793,0.0,1.5555555555555556,0.2962956378615455,0.25925868312885236,2
1,5,0,69.2,5,346.0,0.2,1.0,0.014450864963747836,0.014450866634368018,0.0028901733268736035,0.0,0.2,0.0028901729927495673,0.014450864963747836,1
0,3,0,62.5,6,375.0,0.0,0.5,0.01599999744000041,0.007999999786666673,0.0,0.0,0.0,0.0,0.007999998720000205,0
3,4,0,31.0,4,124.0,0.75,1.0,0.03225805411030513,0.032258061914672426,0.02419354643600432,0.0,0.75,0.024193540582728844,0.03225805411030513,1
2,1,0,54.0,6,324.0,0.3333333333333333,0.16666666666666666,0.01851851508916387,0.003086419657826554,0.006172839315653108,0.0,0.05555555555555555,0.006172838363054623,0.0030864191815273114,1
6,9,0,4.4,5,22.0,1.2,1.8,0.22727221074497558,0.40909072314058037,0.27272714876038695,0.0,2.16,0.2727266528939707,0.40908997934095603,2
3,1,0,15.0,6,90.0,0.5,0.16666666666666666,0.06666662222225185,0.011111109876543346,0.03333332962963004,0.0,0.08333333333333333,0.033333311111125925,0.01111110370370864,1
0,0,0,49.0,7,343.0,0.0,0.0,0.020408159100375693,0.0,0.0,0.0,0.0,0.0,0.0,0
1,3,0,24.0,5,120.0,0.2,0.6,0.04166664930556279,0.02499999791666684,0.008333332638888946,0.0,0.12,0.008333329861112558,0.024999989583337674,1
4,4,0,8.0,4,32.0,1.0,1.0,0.12499984375019532,0.1249999609375122,0.1249999609375122,0.0,1.0,0.12499984375019532,0.12499984375019532,1
1,0,0,55.875,8,447.0,0.125,0.0,0.017897088519536728,0.0,0.0022371364152765903,0.0,0.0,0.002237136064942091,0.0,0
10,10,0,6.571428571428571,7,46.0,1.4285714285714286,1.4285714285714286,0.15217368147483254,0.21739125708885715,0.21739125708885715,0.0,2.0408163265306123,0.21739097353547507,0.21739097353547507,2
1,3,0,22.0,4,88.0,0.25,0.75,0.04545452479339782,0.03409090521694259,0.011363635072314197,0.0,0.1875,0.011363631198349456,0.03409089359504837,1
2,6,0,24.857142857142858,7,174.0,0.2857142857142857,0.8571428571428571,0.04022986887304126,0.03448275663892203,0.01149425221297401,0.0,0.24489795918367344,0.01149424824944036,0.034482744748321074,1
3,7,0,46.0,6,276.0,0.5,1.1666666666666667,0.021739125708885716,0.02536231792165515,0.010869564823566493,0.0,0.5833333333333334,0.010869562854442858,0.025362313327033335,1
11,7,0,5.5,8,44.0,1.375,0.875,0.18181785124027047,0.1590908729338925,0.24999994318183108,0.0,1.203125,0.2499995454553719,0.15909061983523667,2
2,8,0,21.25,8,170.0,0.25,1.0,0.04705880138409347,0.04705882076124584,0.01176470519031146,0.0,0.25,0.011764700346023367,0.04705880138409347,1
5,5,0,37.142857142857146,7,260.0,0.7142857142857143,0.7142857142857143,0.02692306967455816,0.01923076849112429,0.01923076849112429,0.0,0.5102040816326531,0.019230764053255828,0.019230764053255828,1
0,2,0,29.333333333333332,6,176.0,0.0,0.3333333333333333,0.03409089746901223,0.011363635717975244,0.0,0.0,0.0,0.0,0.011363632489670742,0
5,0,0,23.4,5,117.0,1.0,0.0,0.042735024472211766,0.0,0.04273503908247529,0.0,0.0,0.042735024472211766,0.0,0
3,6,0,33.8,5,169.0,0.6,1.2,0.029585790063375722,0.035502956479115,0.0177514782395575,0.0,0.72,0.017751474038025433,0.035502948076050866,1
3,5,0,23.833333333333332,6,143.0,0.5,0.8333333333333334,0.041958024353276495,0.034965032519927795,0.020979019511956676,0.0,0.4166666666666667,0.020979012176638247,0.03496502029439708,1
5,3,0,37.42857142857143,7,262.0,0.7142857142857143,0.42857142857142855,0.026717550113631645,0.011450381242351862,0.019083968737253102,0.0,0.30612244897959184,0.019083964366879747,0.011450378620127847,1
8,4,0,27.75,8,222.0,1.0,0.5,0.036036023050081786,0.01801801720639562,0.03603603441279124,0.0,0.5,0.036036023050081786,0.018018011525040893,1
1,1,0,56.0,5,280.0,0.2,0.2,0.017857139668367914,0.003571428443877556,0.003571428443877556,0.0,0.04000000000000001,0.003571427933673583,0.003571427933673583,0
0,4,0,30.4,5,152.0,0.0,0.8,0.032894726021471705,0.026315787742382385,0.0,0.0,0.0,0.0,0.026315780817177364,0
6,1,0,23.5,8,188.0,0.75,0.125,0.04255317338162835,0.005319148653236774,0.031914891919420645,0.0,0.09375,0.03191488003622126,0.005319146672703543,1
3,7,0,25.0,6,150.0,0.5,1.1666666666666667,0.0399999840000064,0.046666663555555765,0.019999998666666755,0.0,0.5833333333333334,0.0199999920000032,0.04666664800000747,1
2,0,0,22.75,4,91.0,0.5,0.0,0.043956024634714444,0.0,0.021978019562854993,0.0,0.0,0.021978012317357222,0.0,0
11,10,0,5.428571428571429,7,38.0,1.5714285714285714,1.4285714285714286,0.1842101869812345,0.2631578254847827,0.289473608033261,0.0,2.2448979591836733,0.28947315097051135,0.26315740997319215,2
1,0,0,10.625,8,85.0,0.125,0.0,0.09411755847759203,0.0,0.011764704498270058,0.0,0.0,0.011764694809699003,0.0,0
1,4,0,21.0,6,126.0,0.16666666666666666,0.6666666666666666,0.04761902494332146,0.031746029226505615,0.007936507306626404,0.0,0.1111111111111111,0.007936504157220243,0.03174601662888097,1
5,2,0,29.4,5,147.0,1.0,0.4,0.03401359387292725,0.013605441251330527,0.03401360312832632,0.0,0.4,0.03401359387292725,0.013605437549170901,1
4,5,0,26.75,4,107.0,1.0,1.25,0.03738316359507903,0.04672896759542359,0.03738317407633887,0.0,1.25,0.03738316359507903,0.04672895449384879,1
11,11,0,5.5,8,44.0,1.375,1.375,0.18181785124027047,0.24999994318183108,0.24999994318183108,0.0,1.890625,0.2499995454553719,0.2499995454553719,2
2,3,0,21.25,4,85.0,0.5,0.75,0.04705880138409347,0.035294113494810174,0.023529408996540116,0.0,0.375,0.023529400692046735,0.035294101038070104,1
4,5,0,28.428571428571427,7,199.0,0.5714285714285714,0.7142857142857143,0.035175867023564365,0.0251256268781092,0.02010050150248736,0.0,0.40816326530612246,0.020100495442036778,0.025125619302545976,1
0,0,0,8.0,4,32.0,0.0,0.0,0.12499984375019532,0.0,0.0,0.0,0.0,0.0,0.0,0
8,10,0,6.142857142857143,7,43.0,1.1428571428571428,1.4285714285714286,0.1627904326667375,0.23255808545160803,0.1860464683612864,0.0,1.6326530612244898,0.18604620876198572,0.23255776095248215,2
4,4,0,56.5,6,339.0,0.6666666666666666,0.6666666666666666,0.017699111911661607,0.011799409681433344,0.011799409681433344,0.0,0.4444444444444444,0.011799407941107738,0.011799407941107738,1
8,7,0,7.0,5,35.0,1.6,1.4,0.14285693877580175,0.19999994285715916,0.22857136326532476,0.0,2.2399999999999998,0.2285711020412828,0.19999971428612243,2
0,1,0,8.75,4,35.0,0.0,0.25,0.11428558367361866,0.028571420408165595,0.0,0.0,0.0,0.0,0.028571395918404664,0
7,5,0,60.0,8,480.0,0.875,0.625,0.01666666388888935,0.010416666449652784,0.014583333029513895,0.0,0.546875,0.01458333090277818,0.010416664930555843,1
0,5,0,30.0,6,180.0,0.0,0.8333333333333334,0.033333322222225924,0.027777776234567987,0.0,0.0,0.0,0.0,0.027777768518521605,0
8,7,0,6.4,5,32.0,1.6,1.4,0.15624975585975648,0.21874993164064635,0.2499999218750244,0.0,2.2399999999999998,0.2499996093756104,0.21874965820365905,2
3,4,0,24.25,4,97.0,0.75,1.0,0.04123709639707365,0.04123710915081349,0.030927831863110117,0.0,0.75,0.03092782229780524,0.04123709639707365,1
3,4,0,22.0,6,132.0,0.5,0.6666666666666666,0.04545452479339782,0.030303028007346362,0.022727271005509773,0.0,0.3333333333333333,0.02272726239669891,0.03030301652893188,1
0,1,0,55.5,8,444.0,0.0,0.125,0.018018014771528867,0.0022522522015258513,0.0,0.0,0.0,0.0,0.0022522518464411084,0
5,7,0,4.25,4,17.0,1.25,1.75,0.2352935640151435,0.41176446366796254,0.29411747404854466,0.0,2.1875,0.29411695501892937,0.41176373702650115,2
4,1,0,47.0,4,188.0,1.0,0.25,0.021276591217746547,0.005319148653236774,0.021276594612947095,0.0,0.25,0.021276591217746547,0.005319147804436637,1
8,4,0,41.142857142857146,7,288.0,1.1428571428571428,0.5714285714285714,0.02430554964795668,0.01388888840663582,0.02777777681327164,0.0,0.6530612244897959,0.027777771026236204,0.013888885513118102,1
3,6,0,18.0,8,144.0,0.375,0.75,0.055555524691375174,0.04166666377314835,0.020833331886574175,0.0,0.28125,0.02083332175926569,0.04166664351853138,1
3,5,0,72.2,5,361.0,0.6,1.0,0.01385041359412554,0.013850415128797366,0.00831024907727842,0.0,0.6,0.008310248156475323,0.01385041359412554,1
1,2,0,74.5,4,298.0,0.25,0.5,0.013422816990225907,0.006711409170758082,0.003355704585379041,0.0,0.125,0.0033557042475564768,0.0067114084951129535,0
0,1,0,56.4,5,282.0,0.0,0.2,0.01773049331019622,0.0035460991650319447,0.0,0.0,0.0,0.0,0.003546098662039244,0
0,4,0,27.0,4,108.0,0.0,1.0,0.03703702331962099,0.037037033607682075,0.0,0.0,0.0,0.0,0.03703702331962099,0
13,13,0,6.25,8,50.0,1.625,1.625,0.15999974400040962,0.25999994800001036,0.25999994800001036,0.0,2.640625,0.25999958400066564,0.25999958400066564,2
1,4,0,25.25,4,101.0,0.25,1.0,0.03960394471130903,0.039603956474855796,0.009900989118713949,0.0,0.25,0.009900986177827257,0.03960394471130903,1
0,0,0,68.25,8,546.0,0.0,0.0,0.014652012505199633,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,56.285714285714285,7,394.0,0.14285714285714285,0.0,0.017766494305445173,0.0,0.002538071001571802,0.0,0.0,0.002538070615063596,0.0,0
1,0,0,49.833333333333336,6,299.0,0.16666666666666666,0.0,0.020066885605307234,0.0,0.0033444814934956023,0.0,0.0,0.0033444809342178723,0.0,0
0,1,0,58.5,8,468.0,0.0,0.125,0.01709401417196339,0.002136752091095041,0.0,0.0,0.0,0.0,0.0021367517714954236,0
2,3,0,53.5,4,214.0,0.5,0.75,0.01869158529129247,0.014018690933706031,0.00934579395580402,0.0,0.375,0.009345792645646235,0.014018688968469351,1
12,13,0,5.875,8,47.0,1.5,1.625,0.170212476234083,0.27659568583070515,0.2553190946129586,0.0,2.4375,0.2553187143511245,0.2765952738803849,2
6,3,0,26.5,8,212.0,0.75,0.375,0.037735834816666106,0.014150942728729117,0.028301885457458233,0.0,0.28125,0.02830187611249958,0.01415093805624979,1
6,1,0,24.666666666666668,6,148.0,1.0,0.16666666666666666,0.04054052410519293,0.006756756300219169,0.040540537801315016,0.0,0.16666666666666666,0.04054052410519293,0.006756754017532155,1
2,7,0,67.57142857142857,7,473.0,0.2857142857142857,1.0,0.014799152143888689,0.014799154021159536,0.004228329720331296,0.0,0.2857142857142857,0.004228329183968197,0.014799152143888689,1
0,2,0,49.666666666666664,6,298.0,0.0,0.3333333333333333,0.02013422413404883,0.006711409170758082,0.0,0.0,0.0,0.0,0.006711408044682943,0
3,4,0,56.0,4,224.0,0.75,1.0,0.017857139668367914,0.017857142059949014,0.013392856544961761,0.0,0.75,0.013392854751275936,0.017857139668367914,1
3,4,0,29.0,5,145.0,0.6,0.8,0.03448274673008733,0.027586204994054828,0.02068965374554112,0.0,0.48,0.0206896480380524,0.027586197384069866,1
2,3,0,22.8,5,114.0,0.4,0.6,0.043859629886127245,0.026315787165281827,0.017543858110187886,0.0,0.24,0.0175438519544509,0.026315777931676346,1
0,4,0,17.5,4,70.0,0.0,1.0,0.05714282448981458,0.057142848979593,0.0,0.0,0.0,0.0,0.05714282448981458,0
3,9,0,25.75,8,206.0,0.375,1.125,0.03883493637478199,0.04368931826750882,0.014563106089169607,0.0,0.421875,0.014563101140543246,0.04368930342162974,1
1,6,0,28.166666666666668,6,169.0,0.16666666666666666,1.0,0.03550294597528545,0.035502956479115,0.005917159413185834,0.0,0.16666666666666666,0.005917157662547575,0.03550294597528545,1
2,2,0,50.25,8,402.0,0.25,0.25,0.019900493552140585,0.004975124254350143,0.004975124254350143,0.0,0.0625,0.004975123388035146,0.004975123388035146,1
0,0,0,61.0,5,305.0,0.0,0.0,0.016393439935501648,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,53.2,5,266.0,0.2,0.0,0.018796988947934405,0.0,0.0037593983549098365,0.0,0.0,0.0037593977895868814,0.0,0
4,0,0,27.6,5,138.0,0.8,0.0,0.036231870930481545,0.0,0.028985505145977888,0.0,0.0,0.028985496744385237,0.0,0
2,0,0,10.571428571428571,7,74.0,0.2857142857142857,0.0,0.09459450511330598,0.0,0.02702702337472657,0.0,0.0,0.027027001460944566,0.0,0
5,3,0,59.0,8,472.0,0.625,0.375,0.01694914966963565,0.006355932068730253,0.010593220114550422,0.0,0.234375,0.01059321854352228,0.0063559311261133684,1
6,5,0,20.428571428571427,7,143.0,0.8571428571428571,0.7142857142857143,0.04895102498900875,0.034965032519927795,0.04195803902391335,0.0,0.6122448979591837,0.04195802141915036,0.034965017849291964,1
0,3,0,55.285714285714285,7,387.0,0.0,0.42857142857142855,0.01808785202545312,0.0077519377841876545,0.0,0.0,0.0,0.0,0.007751936582337051,0
7,2,0,23.285714285714285,7,163.0,1.0,0.2857142857142857,0.042944766833535715,0.012269937897549823,0.04294478264142438,0.0,0.2857142857142857,0.042944766833535715,0.012269933381010203,1
2,2,0,27.2,5,136.0,0.4,0.4,0.036764692365921926,0.014705881271626376,0.014705881271626376,0.0,0.16000000000000003,0.014705876946368771,0.014705876946368771,1
2,6,0,37.5,6,225.0,0.3333333333333333,1.0,0.02666665955555745,0.026666665481481534,0.008888888493827178,0.0,0.3333333333333333,0.00888888651851915,0.02666665955555745,1
4,5,0,68.625,8,549.0,0.5,0.625,0.01457194687476184,0.009107467957969618,0.007285974366375695,0.0,0.3125,0.00728597343738092,0.00910746679672615,1
0,1,0,71.5,4,286.0,0.0,0.25,0.013986012029928387,0.003496503374248134,0.0,0.0,0.0,0.0,0.0034965030074820967,0
4,4,0,47.5,6,285.0,0.6666666666666666,0.6666666666666666,0.021052627146815335,0.014035087226839046,0.014035087226839046,0.0,0.4444444444444444,0.014035084764543557,0.014035084764543557,1
0,0,0,9.8,5,49.0,0.0,0.0,0.1020407122033549,0.0,0.0,0.0,0.0,0.0,0.0,0
3,3,0,70.28571428571429,7,492.0,0.42857142857142855,0.42857142857142855,0.014227640252165002,0.006097560851675593,0.006097560851675593,0.0,0.18367346938775508,0.006097560108070715,0.006097560108070715,1
2,5,0,20.25,4,81.0,0.5,1.25,0.049382691662868315,0.06172838744093982,0.024691354976375927,0.0,0.625,0.024691345831434158,0.061728364578585396,1
0,0,0,54.8,5,274.0,0.0,0.0,0.018248171852523386,0.0,0.0,0.0,0.0,0.0,0.0,0
5,5,0,46.6,5,233.0,1.0,1.0,0.02145922286282771,0.02145922654681431,0.02145922654681431,0.0,1.0,0.02145922286282771,0.02145922286282771,1
0,0,0,53.2,5,266.0,0.0,0.0,0.018796988947934405,0.0,0.0,0.0,0.0,0.0,0.0,0
3,3,0,32.5,4,130.0,0.75,0.75,0.030769221301778057,0.023076921301775286,0.023076921301775286,0.0,0.5625,0.02307691597633354,0.02307691597633354,1
5,0,0,22.8,5,114.0,1.0,0.0,0.043859629886127245,0.0,0.04385964527546971,0.0,0.0,0.043859629886127245,0.0,0
3,3,0,71.4,5,357.0,0.6,0.6,0.01400560027932769,0.008403361109149549,0.008403361109149549,0.0,0.36,0.008403360167596614,0.008403360167596614,1
1,0,0,10.0,5,50.0,0.2,0.0,0.0999999000001,0.0,0.019999996000000797,0.0,0.0,0.019999980000020002,0.0,0
0,0,0,47.857142857142854,7,335.0,0.0,0.0,0.020895518021832055,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,0,59.4,5,297.0,0.2,0.4,0.016835014000839393,0.006734006507272509,0.0033670032536362543,0.0,0.08000000000000002,0.003367002800167879,0.006734005600335758,0
0,0,0,59.625,8,477.0,0.0,0.0,0.016771485656773895,0.0,0.0,0.0,0.0,0.0,0.0,0
0,4,0,56.5,8,452.0,0.0,0.5,0.017699111911661607,0.008849557326337227,0.0,0.0,0.0,0.0,0.008849555955830804,0
4,5,0,32.125,8,257.0,0.5,0.625,0.031128394979487942,0.019455252161274236,0.01556420172901939,0.0,0.3125,0.015564197489743971,0.019455246862179965,1
1,2,0,55.375,8,443.0,0.125,0.25,0.018058687483758468,0.004514672584318903,0.0022573362921594516,0.0,0.03125,0.0022573359354698085,0.004514671870939617,0
0,1,0,7.5,6,45.0,0.0,0.16666666666666666,0.1333331555557926,0.022222217283951712,0.0,0.0,0.0,0.0,0.022222192592632098,0
1,0,0,9.75,8,78.0,0.125,0.0,0.1025639973702591,0.0,0.01282051117685754,0.0,0.0,0.012820499671282388,0.0,0
6,5,0,59.75,8,478.0,0.75,0.625,0.016736398872569225,0.010460250827191406,0.012552300992629687,0.0,0.46875,0.012552299154426919,0.010460249295355765,1
0,0,0,47.857142857142854,7,335.0,0.0,0.0,0.020895518021832055,0.0,0.0,0.0,0.0,0.0,0.0,0
3,3,0,53.375,8,427.0,0.375,0.375,0.01873535948752047,0.007025760959584053,0.007025760959584053,0.0,0.140625,0.007025759807820176,0.007025759807820176,1
1,1,0,59.625,8,477.0,0.125,0.125,0.016771485656773895,0.0020964360147497692,0.0020964360147497692,0.0,0.015625,0.002096435707096737,0.002096435707096737,0
0,2,0,23.25,4,93.0,0.0,0.5,0.04301073418893153,0.02150537403168021,0.0,0.0,0.0,0.0,0.021505367094465766,0
0,0,0,54.0,4,216.0,0.0,0.0,0.01851851508916387,0.0,0.0,0.0,0.0,0.0,0.0,0
12,14,0,6.125,8,49.0,1.5,1.75,0.16326503956728236,0.2857142274052597,0.2448979092045083,0.0,2.625,0.24489755935092355,0.28571381924274414,2
1,3,0,23.0,5,115.0,0.2,0.6,0.043478241965981754,0.026086954253308325,0.008695651417769441,0.0,0.12,0.00869564839319635,0.026086945179589052,1
3,3,0,28.5,6,171.0,0.5,0.5,0.03508770698676948,0.017543858623166163,0.017543858623166163,0.0,0.25,0.01754385349338474,0.01754385349338474,1
0,2,0,43.333333333333336,6,260.0,0.0,0.3333333333333333,0.023076917751480516,0.007692307396449717,0.0,0.0,0.0,0.0,0.007692305917160172,0
6,1,0,24.285714285714285,7,170.0,0.8571428571428571,0.14285714285714285,0.041176453633224974,0.00588235259515573,0.03529411557093438,0.0,0.12244897959183672,0.035294103114192836,0.005882350519032139,1
0,1,0,50.4,5,252.0,0.0,0.2,0.019841265904510734,0.003968253810783579,0.0,0.0,0.0,0.0,0.003968253180902147,0
0,1,0,60.5,6,363.0,0.0,0.16666666666666666,0.01652892288778134,0.002754820860748737,0.0,0.0,0.0,0.0,0.0027548204812968898,0
8,1,0,22.75,8,182.0,1.0,0.125,0.043956024634714444,0.005494505192609605,0.04395604154087684,0.0,0.125,0.043956024634714444,0.0054945030793393055,1
1,1,0,11.5,4,46.0,0.25,0.25,0.08695644612482946,0.021739125708885716,0.021739125708885716,0.0,0.0625,0.021739111531207365,0.021739111531207365,0
3,9,0,24.5,8,196.0,0.375,1.125,0.04081630987089393,0.04591836500416505,0.015306121668055016,0.0,0.421875,0.015306116201585222,0.04591834860475567,1
11,10,0,5.285714285714286,7,37.0,1.5714285714285714,1.4285714285714286,0.1891888312643733,0.270270197224271,0.2972972169466981,0.0,2.2448979591836733,0.2972967348440152,0.2702697589491047,2
7,9,0,7.0,5,35.0,1.4,1.8,0.14285693877580175,0.25714278367349036,0.19999994285715916,0.0,2.52,0.19999971428612243,0.25714248979644316,2
3,5,0,43.8,5,219.0,0.6,1.0,0.022831045015743148,0.02283104918579684,0.013698629511478105,0.0,0.6,0.013698627009445888,0.022831045015743148,1
2,2,0,27.0,5,135.0,0.4,0.4,0.03703702331962099,0.014814813717421205,0.014814813717421205,0.0,0.16000000000000003,0.014814809327848398,0.014814809327848398,1
2,0,0,49.0,7,343.0,0.2857142857142857,0.0,0.020408159100375693,0.0,0.0058309036200902735,0.0,0.0,0.00583090260010734,0.0,0
2,0,0,10.125,8,81.0,0.25,0.0,0.098765334552756,0.0,0.024691354976375927,0.0,0.0,0.024691333638189,0.0,0
2,0,0,9.25,8,74.0,0.25,0.0,0.10810799123460407,0.0,0.02702702337472657,0.0,0.0,0.027026997808651018,0.0,0
2,2,0,19.285714285714285,7,135.0,0.2857142857142857,0.2857142857142857,0.05185182496572039,0.014814813717421205,0.014814813717421205,0.0,0.08163265306122448,0.014814807133062968,0.014814807133062968,1
1,8,0,27.875,8,223.0,0.125,1.0,0.03587442659213396,0.03587443785316422,0.004484304731645528,0.0,0.125,0.004484303324016745,0.03587442659213396,1
3,1,0,22.666666666666668,6,136.0,0.5,0.16666666666666666,0.04411762759516429,0.007352940635813188,0.022058821907439564,0.0,0.08333333333333333,0.022058813797582146,0.007352937932527382,1
6,1,0,22.4,5,112.0,1.2,0.2,0.04464283721301911,0.008928570631377622,0.05357142378826573,0.0,0.24,0.05357140465562293,0.008928567442603822,1
4,5,0,30.625,8,245.0,0.5,0.625,0.032653050562269206,0.0204081624323199,0.01632652994585592,0.0,0.3125,0.016326525281134603,0.020408156601418252,1
2,6,0,26.833333333333332,6,161.0,0.3333333333333333,1.0,0.03726706685699372,0.037267078430616246,0.012422359476872083,0.0,0.3333333333333333,0.012422355618997906,0.03726706685699372,1
1,2,0,50.5,6,303.0,0.16666666666666666,0.3333333333333333,0.01980197627683638,0.006600659848163042,0.003300329924081521,0.0,0.05555555555555555,0.0033003293794727296,0.006600658758945459,0
